signal_date,execution_date,year,expiry_date,dte_sessions,vix,signal_spot,exec_spot,type,long_strike,short_strike,wing_width,strike_offset,long_raw_price,short_raw_price,long_fill_price,short_fill_price,debit_pts,lot_size,capital_required_inr,settlement_price,gross_payoff_inr,statutory_costs_inr,net_pnl_inr,is_win,cum_net_pnl,candidate_id,candidate_name,in_primary_5y
2022-03-29,2022-03-30,2022,2022-03-31,1,22.61,17325.3,17468.15,BULL_CALL,17450.0,17650.0,200.0,0.0,128.0,26.15,128.1,26.05,102.05,50,5102.5,17464.75,-4365.0,54.12,-4419.12,0,-102027.79999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-04-01,2022-04-04,2022,2022-04-07,3,20.56,17670.45,17809.1,BULL_CALL,17800.0,18000.0,200.0,0.0,93.5,30.25,93.6,30.15,63.45,50,3172.5,17639.55,-3172.5,51.94,-3224.44,0,-105252.23999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-04-18,2022-04-19,2022,2022-04-21,2,17.79,17173.65,17258.95,BEAR_PUT,17250.0,17050.0,200.0,0.0,121.75,45.4,121.85,45.3,76.55,50,3827.5,17392.6,-3827.5,53.74,-3881.24,0,-109133.47999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-04-25,2022-04-26,2022,2022-04-28,2,18.35,16953.95,17121.3,BEAR_PUT,17100.0,16900.0,200.0,0.0,90.0,62.0,90.1,61.9,28.2,50,1410.0,17245.05,-1410.0,53.76,-1463.76,0,-110597.23999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-05-04,2022-05-05,2022,2022-05-12,5,20.28,16677.6,16854.75,BEAR_PUT,16850.0,16650.0,200.0,0.0,226.95,150.0,227.05,149.9,77.15,50,3857.5,15808.0,6142.5,184.18,5958.32,1,-104638.91999999995,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-05-27,2022-05-30,2022,2022-06-02,3,22.72,16352.45,16527.9,BULL_CALL,16550.0,16750.0,200.0,0.0,100.75,30.0,100.85,29.9,70.95,50,3547.5,16628.0,352.5,59.33,293.17,1,-104345.74999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-06-10,2022-06-13,2022,2022-06-16,3,19.14,16201.8,15877.55,BEAR_PUT,15900.0,15700.0,200.0,0.0,91.0,60.0,91.1,59.9,31.2,50,1560.0,15360.6,8440.0,113.36,8326.64,1,-96019.10999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-06-27,2022-06-28,2022,2022-06-30,2,20.55,15832.05,15757.45,BULL_CALL,15750.0,15950.0,200.0,0.0,125.1,66.6,125.2,66.5,58.7,50,2935.0,15780.25,-1422.5,57.92,-1480.42,0,-97499.52999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-07-06,2022-07-07,2022,2022-07-14,5,20.79,15989.8,16113.75,BULL_CALL,16100.0,16300.0,200.0,0.0,160.0,80.05,160.1,79.95,80.15,50,4007.5,15938.65,-4007.5,57.03,-4064.53,0,-101564.05999999995,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-07-18,2022-07-19,2022,2022-07-21,2,17.6,16278.5,16187.05,BULL_CALL,16200.0,16400.0,200.0,0.0,89.95,21.0,90.05,20.9,69.15,50,3457.5,16605.25,6542.5,94.64,6447.86,1,-95116.19999999995,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-07-28,2022-07-29,2022,2022-08-04,4,18.13,16929.6,17079.5,BULL_CALL,17100.0,17300.0,200.0,0.0,115.25,53.85,115.35,53.75,61.6,50,3080.0,17382.0,6920.0,82.44,6837.56,1,-88278.63999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-08-05,2022-08-08,2022,2022-08-11,2,19.26,17397.5,17401.5,BULL_CALL,17400.0,17600.0,200.0,0.0,129.95,42.1,130.05,42.0,88.05,50,4402.5,17659.0,5597.5,79.38,5518.12,1,-82760.51999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-08-29,2022-08-30,2022,2022-09-01,1,18.22,17312.9,17414.95,BEAR_PUT,17400.0,17200.0,200.0,0.0,99.0,50.0,99.1,49.9,49.2,50,2460.0,17542.8,-2460.0,53.31,-2513.31,0,-85273.82999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-09-08,2022-09-09,2022,2022-09-15,4,19.37,17798.75,17923.35,BULL_CALL,17900.0,18100.0,200.0,0.0,134.9,60.2,135.0,60.1,74.9,50,3745.0,17877.4,-3745.0,55.05,-3800.05,0,-89073.87999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-09-16,2022-09-19,2022,2022-09-22,3,18.39,17530.85,17540.65,BEAR_PUT,17550.0,17350.0,200.0,0.0,169.0,87.05,169.1,86.95,82.15,50,4107.5,17629.8,-4107.5,57.74,-4165.24,0,-93239.11999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-09-23,2022-09-26,2022,2022-09-29,3,18.82,17327.35,17156.3,BEAR_PUT,17150.0,16950.0,200.0,0.0,144.65,60.35,144.75,60.25,84.5,50,4225.0,16818.1,5775.0,89.81,5685.19,1,-87553.92999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-10-18,2022-10-19,2022,2022-10-20,1,18.42,17486.95,17568.15,BULL_CALL,17550.0,17750.0,200.0,0.0,77.4,11.65,77.5,11.55,65.95,50,3297.5,17563.95,-2600.0,51.59,-2651.59,0,-90205.51999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-10-27,2022-10-28,2022,2022-11-03,4,16.88,17736.95,17756.4,BULL_CALL,17750.0,17950.0,200.0,0.0,142.0,65.0,142.1,64.9,77.2,50,3860.0,18052.7,6140.0,86.46,6053.54,1,-84151.97999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-11-07,2022-11-09,2022,2022-11-10,1,15.66,18202.8,18288.25,BULL_CALL,18300.0,18500.0,200.0,0.0,55.0,7.4,55.1,7.3,47.8,50,2390.0,18028.2,-2390.0,49.36,-2439.36,0,-86591.33999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-11-11,2022-11-14,2022,2022-11-17,3,15.57,18349.7,18376.4,BULL_CALL,18400.0,18600.0,200.0,0.0,94.0,27.85,94.1,27.75,66.35,50,3317.5,18343.9,-3317.5,51.81,-3369.31,0,-89960.64999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-11-24,2022-11-25,2022,2022-12-01,4,14.04,18484.1,18528.45,BULL_CALL,18550.0,18750.0,200.0,0.0,98.9,27.65,99.0,27.55,71.45,50,3572.5,18812.5,6427.5,77.96,6349.54,1,-83611.10999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-12-09,2022-12-12,2022,2022-12-15,3,13.4,18496.6,18402.15,BEAR_PUT,18400.0,18200.0,200.0,0.0,69.0,18.75,69.1,18.65,50.45,50,2522.5,18414.9,-2522.5,50.48,-2572.98,0,-86184.08999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-12-15,2022-12-16,2022,2022-12-22,4,12.89,18414.9,18319.1,BEAR_PUT,18300.0,18100.0,200.0,0.0,90.0,44.65,90.1,44.55,45.55,50,2277.5,18127.35,6355.0,68.6,6286.4,1,-79897.68999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2022-12-21,2022-12-22,2022,2022-12-29,5,13.78,18199.1,18288.8,BEAR_PUT,18300.0,18100.0,200.0,0.0,159.75,67.0,159.85,66.9,92.95,50,4647.5,18191.0,802.5,66.27,736.23,1,-79161.45999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-01-12,2023-01-13,2023,2023-01-19,4,15.44,17858.2,17867.5,BEAR_PUT,17850.0,17650.0,200.0,0.0,124.25,53.0,124.35,52.9,71.45,50,3572.5,18107.85,-3572.5,54.28,-3626.78,0,-82788.23999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-01-18,2023-01-19,2023,2023-01-25,4,14.59,18165.35,18119.8,BULL_CALL,18100.0,18300.0,200.0,0.0,151.0,73.8,151.1,73.7,77.4,50,3870.0,17891.95,-3870.0,56.37,-3926.37,0,-86714.60999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-01-27,2023-01-30,2023,2023-02-02,3,14.66,17604.35,17541.95,BEAR_PUT,17550.0,17350.0,200.0,0.0,150.0,140.0,150.1,139.9,10.2,50,510.0,17610.4,-510.0,60.37,-570.37,0,-87284.97999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-02-09,2023-02-10,2023,2023-02-16,4,13.6,17893.45,17847.55,BULL_CALL,17850.0,18050.0,200.0,0.0,145.0,45.0,145.1,44.9,100.2,50,5010.0,18035.85,4282.5,71.55,4210.95,1,-83074.02999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-02-22,2023-02-23,2023,2023-03-02,5,14.01,17554.3,17574.65,BEAR_PUT,17550.0,17350.0,200.0,0.0,114.2,49.0,114.3,48.9,65.4,50,3270.0,17321.9,6730.0,75.55,6654.45,1,-76419.57999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-03-13,2023-03-14,2023,2023-03-16,2,13.41,17154.3,17160.55,BEAR_PUT,17150.0,16950.0,200.0,0.0,101.0,40.0,101.1,39.9,61.2,50,3060.0,16985.6,5160.0,67.9,5092.1,1,-71327.47999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-03-24,2023-03-27,2023,2023-03-29,2,14.49,16945.05,16984.3,BEAR_PUT,17000.0,16800.0,200.0,0.0,109.7,45.0,109.8,44.9,64.9,50,3245.0,17080.7,-3245.0,53.34,-3298.34,0,-74625.81999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-03-31,2023-04-03,2023,2023-04-06,2,13.63,17359.75,17427.95,BULL_CALL,17450.0,17650.0,200.0,0.0,58.95,10.65,59.05,10.55,48.5,50,2425.0,17599.15,5032.5,63.41,4969.09,1,-69656.72999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-04-27,2023-04-28,2023,2023-05-04,3,11.65,17915.05,17950.4,BULL_CALL,17950.0,18150.0,200.0,0.0,99.0,19.95,99.1,19.85,79.25,50,3962.5,18255.8,6037.5,82.76,5954.74,1,-63701.98999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-05-04,2023-05-05,2023,2023-05-11,4,11.84,18255.8,18117.3,BULL_CALL,18100.0,18300.0,200.0,0.0,135.0,40.05,135.1,39.95,95.15,50,4757.5,18297.0,5092.5,71.96,5020.54,1,-58681.44999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-05-15,2023-05-16,2023,2023-05-18,2,12.85,18398.85,18432.35,BULL_CALL,18450.0,18650.0,200.0,0.0,55.0,5.05,55.1,4.95,50.15,50,2507.5,18129.95,-2507.5,49.21,-2556.71,0,-61238.15999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-05-26,2023-05-29,2023,2023-06-01,3,12.52,18499.35,18619.15,BULL_CALL,18600.0,18800.0,200.0,0.0,87.0,10.0,87.1,9.9,77.2,50,3860.0,18487.75,-3860.0,50.51,-3910.51,0,-65148.66999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-06-07,2023-06-08,2023,2023-06-15,5,11.38,18726.4,18725.35,BULL_CALL,18750.0,18950.0,200.0,0.0,104.1,28.45,104.2,28.35,75.85,50,3792.5,18688.1,-3792.5,52.16,-3844.66,0,-68993.32999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-06-14,2023-06-15,2023,2023-06-22,5,11.11,18755.9,18774.45,BULL_CALL,18750.0,18950.0,200.0,0.0,128.0,38.05,128.1,37.95,90.15,50,4507.5,18771.25,-3445.0,55.44,-3500.44,0,-72493.76999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-06-28,2023-06-30,2023,2023-07-06,4,10.78,18972.1,19076.85,BULL_CALL,19100.0,19300.0,200.0,0.0,61.6,10.35,61.7,10.25,51.45,50,2572.5,19497.3,7427.5,92.15,7335.35,1,-65158.41999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-07-14,2023-07-17,2023,2023-07-20,3,10.94,19564.5,19612.15,BULL_CALL,19600.0,19800.0,200.0,0.0,82.0,15.95,82.1,15.85,66.25,50,3312.5,19979.15,6687.5,90.91,6596.59,1,-58561.82999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-08-02,2023-08-03,2023,2023-08-10,5,10.28,19526.55,19463.75,BEAR_PUT,19450.0,19250.0,200.0,0.0,104.95,39.85,105.05,39.75,65.3,50,3265.0,19543.1,-3265.0,52.88,-3317.88,0,-61879.70999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-08-17,2023-08-18,2023,2023-08-24,4,12.13,19365.25,19301.75,BEAR_PUT,19300.0,19100.0,200.0,0.0,95.0,28.55,95.1,28.45,66.65,50,3332.5,19386.7,-3332.5,51.88,-3384.38,0,-65264.08999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-08-25,2023-08-28,2023,2023-08-31,3,11.7,19265.8,19298.35,BEAR_PUT,19300.0,19100.0,200.0,0.0,109.9,33.0,110.0,32.9,77.1,50,3855.0,19253.8,-1545.0,56.87,-1601.87,0,-66865.95999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-08-31,2023-09-01,2023,2023-09-07,4,11.8,19253.8,19258.15,BEAR_PUT,19250.0,19050.0,200.0,0.0,70.0,24.0,70.1,23.9,46.2,50,2310.0,19727.05,-2310.0,50.83,-2360.83,0,-69226.78999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-09-13,2023-09-14,2023,2023-09-21,4,11.69,20070.0,20127.95,BULL_CALL,20150.0,20350.0,200.0,0.0,105.4,38.5,105.5,38.4,67.1,50,3355.0,19742.35,-3355.0,52.81,-3407.81,0,-72634.59999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-09-22,2023-09-25,2023,2023-09-28,3,10.82,19674.25,19678.2,BEAR_PUT,19700.0,19500.0,200.0,0.0,80.0,29.0,80.1,28.9,51.2,50,2560.0,19523.55,6262.5,67.69,6194.81,1,-66439.78999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-09-28,2023-09-29,2023,2023-10-05,3,11.59,19523.55,19581.2,BEAR_PUT,19600.0,19400.0,200.0,0.0,130.0,45.0,130.1,44.9,85.2,50,4260.0,19545.75,-1547.5,58.97,-1606.47,0,-68046.25999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-10-04,2023-10-05,2023,2023-10-12,5,11.79,19436.1,19521.85,BEAR_PUT,19500.0,19300.0,200.0,0.0,104.55,44.0,104.65,43.9,60.75,50,3037.5,19794.0,-3037.5,53.12,-3090.62,0,-71136.87999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-10-11,2023-10-12,2023,2023-10-19,5,11.27,19811.35,19822.7,BULL_CALL,19800.0,20000.0,200.0,0.0,147.55,51.0,147.65,50.9,96.75,50,4837.5,19624.7,-4837.5,54.88,-4892.38,0,-76029.25999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-10-23,2023-10-25,2023,2023-10-26,1,10.82,19281.75,19286.45,BEAR_PUT,19300.0,19100.0,200.0,0.0,107.0,25.2,107.1,25.1,82.0,50,4100.0,18857.25,5900.0,99.99,5800.01,1,-70229.24999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-11-08,2023-11-09,2023,2023-11-16,4,11.19,19443.5,19457.4,BULL_CALL,19450.0,19650.0,200.0,0.0,110.05,34.95,110.15,34.85,75.3,50,3765.0,19765.2,6235.0,85.16,6149.84,1,-64079.409999999974,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-11-21,2023-11-22,2023,2023-11-23,1,12.15,19783.4,19784.0,BULL_CALL,19800.0,20000.0,200.0,0.0,60.0,9.0,60.1,8.9,51.2,50,2560.0,19802.0,-2460.0,49.79,-2509.79,0,-66589.19999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-11-28,2023-11-29,2023,2023-11-30,1,11.33,19889.7,19976.55,BULL_CALL,20000.0,20200.0,200.0,0.0,53.35,3.0,53.45,2.9,50.55,50,2527.5,20133.15,4130.0,61.29,4068.71,1,-62520.48999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-12-08,2023-12-11,2023,2023-12-14,3,12.67,20969.4,20965.3,BULL_CALL,20950.0,21150.0,200.0,0.0,150.0,54.2,150.1,54.1,96.0,50,4800.0,21182.7,5200.0,77.54,5122.46,1,-57398.02999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-12-14,2023-12-15,2023,2023-12-21,4,12.07,21182.7,21287.45,BULL_CALL,21300.0,21500.0,200.0,0.0,135.6,50.4,135.7,50.3,85.4,50,4270.0,21255.05,-4270.0,54.47,-4324.47,0,-61722.49999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2023-12-27,2023-12-28,2023,2024-01-04,5,14.68,21654.75,21715.0,BULL_CALL,21700.0,21900.0,200.0,0.0,218.0,131.85,218.1,131.75,86.35,50,4317.5,21658.6,-4317.5,61.99,-4379.49,0,-66101.98999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-01-12,2024-01-15,2024,2024-01-18,3,12.77,21894.55,22053.15,BULL_CALL,22050.0,22250.0,200.0,0.0,114.95,60.0,115.05,59.9,55.15,50,2757.5,21462.25,-2757.5,54.42,-2811.92,0,-68913.90999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-01-18,2024-01-19,2024,2024-01-25,3,15.08,21462.25,21615.2,BEAR_PUT,21600.0,21400.0,200.0,0.0,154.65,71.0,154.75,70.9,83.85,50,4192.5,21352.6,5807.5,80.49,5727.01,1,-63186.89999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-02-02,2024-02-05,2024,2024-02-08,3,14.46,21853.8,21921.05,BULL_CALL,21900.0,22100.0,200.0,0.0,162.6,67.25,162.7,67.15,95.55,50,4777.5,21717.95,-4777.5,56.34,-4833.84,0,-68020.73999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-02-16,2024-02-19,2024,2024-02-22,3,15.23,22040.7,22103.45,BULL_CALL,22100.0,22300.0,200.0,0.0,155.0,55.5,155.1,55.4,99.7,50,4985.0,22217.45,887.5,66.2,821.3,1,-67199.43999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-02-22,2024-02-23,2024,2024-02-29,4,15.93,22217.45,22290.0,BULL_CALL,22300.0,22500.0,200.0,0.0,150.5,74.0,150.6,73.9,76.7,50,3835.0,21982.8,-3835.0,56.37,-3891.37,0,-71090.80999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-03-01,2024-03-04,2024,2024-03-07,3,15.57,22338.75,22403.5,BULL_CALL,22400.0,22600.0,200.0,0.0,150.95,58.85,151.05,58.75,92.3,50,4615.0,22493.55,62.5,64.08,-1.58,0,-71092.38999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-03-06,2024-03-07,2024,2024-03-14,4,14.38,22474.05,22505.3,BULL_CALL,22500.0,22700.0,200.0,0.0,198.95,85.95,199.05,85.85,113.2,50,5660.0,22146.65,-5660.0,58.6,-5718.6,0,-76810.98999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-03-19,2024-03-20,2024,2024-03-21,1,13.9,21817.45,21843.9,BEAR_PUT,21850.0,21650.0,200.0,0.0,90.0,40.0,90.1,39.9,50.2,50,2510.0,22011.95,-2510.0,52.42,-2562.42,0,-79373.40999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-03-28,2024-04-01,2024,2024-04-04,3,12.7,22326.9,22455.0,BULL_CALL,22450.0,22650.0,200.0,0.0,102.0,42.85,102.1,42.75,59.35,50,2967.5,22514.65,265.0,58.92,206.08,1,-79167.32999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-04-04,2024-04-05,2024,2024-04-10,3,11.37,22514.65,22486.4,BULL_CALL,22500.0,22700.0,200.0,0.0,140.0,54.75,140.1,54.65,85.45,50,4272.5,22753.8,5727.5,79.83,5647.67,1,-73519.65999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-04-10,2024-04-12,2024,2024-04-18,3,11.36,22753.8,22677.4,BULL_CALL,22700.0,22900.0,200.0,0.0,145.0,53.95,145.1,53.85,91.25,50,4562.5,21995.85,-4562.5,54.98,-4617.48,0,-78137.13999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-04-29,2024-04-30,2024,2024-05-02,1,10.93,22643.4,22679.65,BULL_CALL,22700.0,22900.0,200.0,0.0,89.0,15.1,89.1,15.0,74.1,25,1852.5,22648.2,-1852.5,49.04,-1901.54,0,-80038.67999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-05-02,2024-05-03,2024,2024-05-09,4,12.87,22648.2,22766.35,BULL_CALL,22750.0,22950.0,200.0,0.0,151.05,78.8,151.15,78.7,72.45,25,1811.25,21957.5,-1811.25,51.94,-1863.19,0,-81901.86999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-05-09,2024-05-10,2024,2024-05-16,4,17.08,21957.5,21990.95,BEAR_PUT,22000.0,21800.0,200.0,0.0,159.9,90.05,160.0,89.95,70.05,25,1751.25,22403.85,-1751.25,52.42,-1803.67,0,-83705.53999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-05-21,2024-05-22,2024,2024-05-23,1,19.8,22529.05,22576.6,BULL_CALL,22600.0,22800.0,200.0,0.0,70.0,17.95,70.1,17.85,52.25,25,1306.25,22967.65,3693.75,68.23,3625.52,1,-80080.01999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-06-07,2024-06-10,2024,2024-06-13,3,16.8,23290.15,23319.15,BULL_CALL,23300.0,23500.0,200.0,0.0,209.9,120.0,210.0,119.9,90.1,25,2252.5,23398.9,220.0,58.66,161.34,1,-79918.67999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-06-12,2024-06-13,2024,2024-06-20,4,14.77,23322.95,23480.95,BULL_CALL,23500.0,23700.0,200.0,0.0,146.4,83.0,146.5,82.9,63.6,25,1590.0,23567.0,85.0,55.08,29.92,1,-79888.75999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-06-20,2024-06-21,2024,2024-06-27,4,13.71,23567.0,23661.15,BULL_CALL,23650.0,23850.0,200.0,0.0,116.2,44.0,116.3,43.9,72.4,25,1810.0,24044.5,3190.0,71.37,3118.63,1,-76770.12999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-07-01,2024-07-02,2024,2024-07-04,2,13.8,24141.95,24228.75,BULL_CALL,24250.0,24450.0,200.0,0.0,87.6,22.55,87.7,22.45,65.25,25,1631.25,24302.15,-327.5,51.64,-379.14,0,-77149.26999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-07-03,2024-07-04,2024,2024-07-11,5,13.64,24286.5,24369.95,BULL_CALL,24350.0,24550.0,200.0,0.0,192.0,73.1,192.1,73.0,119.1,25,2977.5,24315.95,-2977.5,52.4,-3029.9,0,-80179.16999999995,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-07-12,2024-07-15,2024,2024-07-18,2,14.0,24502.15,24587.6,BULL_CALL,24600.0,24800.0,200.0,0.0,104.75,30.0,104.85,29.9,74.95,25,1873.75,24800.85,3126.25,58.99,3067.26,1,-77111.90999999996,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-07-26,2024-07-29,2024,2024-08-01,3,12.62,24834.85,24943.3,BULL_CALL,24950.0,25150.0,200.0,0.0,131.65,50.0,131.75,49.9,81.85,25,2046.25,25010.9,-523.75,53.57,-577.32,0,-77689.22999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-08-05,2024-08-06,2024,2024-08-08,2,14.32,24055.6,24189.85,BEAR_PUT,24200.0,24000.0,200.0,0.0,142.0,135.0,142.1,134.9,7.2,25,180.0,24117.0,1895.0,57.33,1837.67,1,-75851.55999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-08-20,2024-08-21,2024,2024-08-22,1,14.32,24698.85,24680.55,BULL_CALL,24700.0,24900.0,200.0,0.0,78.3,13.9,78.4,13.8,64.6,25,1615.0,24811.5,1172.5,53.97,1118.53,1,-74733.02999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-09-12,2024-09-13,2024,2024-09-19,4,13.63,25388.9,25430.45,BULL_CALL,25450.0,25650.0,200.0,0.0,99.0,41.0,99.1,40.9,58.2,25,1455.0,25415.8,-1455.0,49.98,-1504.98,0,-76238.00999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-09-20,2024-09-23,2024,2024-09-26,3,12.47,25790.95,25872.55,BULL_CALL,25850.0,26050.0,200.0,0.0,125.0,60.0,125.1,59.9,65.2,25,1630.0,26216.05,3370.0,70.27,3299.73,1,-72938.27999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-10-03,2024-10-04,2024,2024-10-10,4,11.99,25250.1,25181.9,BEAR_PUT,25200.0,25000.0,200.0,0.0,135.1,82.15,135.2,82.05,53.15,25,1328.75,24998.45,3671.25,61.86,3609.39,1,-69328.88999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-10-17,2024-10-18,2024,2024-10-24,4,13.05,24749.85,24664.95,BEAR_PUT,24650.0,24450.0,200.0,0.0,136.0,82.65,136.1,82.55,53.55,25,1338.75,24399.4,3661.25,64.88,3596.37,1,-65732.51999999997,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
2024-11-04,2024-11-05,2024,2024-11-07,2,15.9,23995.35,23916.5,BEAR_PUT,23900.0,23700.0,200.0,0.0,160.0,100.0,160.1,99.9,60.2,25,1505.0,24199.35,-1505.0,53.66,-1558.66,0,-67291.17999999998,Candidate 2,"Causal 10D Breakout ATM Debit Spread (W200, Off0)",1
